model_type,problem_type,eval_mode,wood_problem,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
gnn,shortest_path,ood_size,,,10050005,100,500,5.0,0,0,99,1,15.000000000000002,13,0.13333333333333344,2,0,0,1,1,0.16539711132645607,0.1798872295767069,0.001340208575129509
gnn,shortest_path,ood_size,,,10050006,100,500,5.0,1,0,99,1,17.0,15,0.11764705882352941,2,0,0,1,1,0.42705491557717323,0.44203714560717344,0.0011127498000860214
gnn,shortest_path,ood_size,,,10050007,100,500,5.0,2,0,99,1,11.000000000000002,9,0.18181818181818196,2,0,0,1,1,0.1559677217155695,0.17083698138594627,0.0011974703520536423
gnn,shortest_path,ood_size,,,10050008,100,500,5.0,3,0,99,1,18.0,16,0.1111111111111111,2,0,0,1,1,0.12146488297730684,0.13654913287609816,0.0010910797864198685
gnn,shortest_path,ood_size,,,10050009,100,500,5.0,4,0,99,1,14.0,14,0.0,0,1,1,1,1,0.12127904314547777,0.13604449201375246,0.0010801702737808228
gnn,shortest_path,ood_size,,,10050010,100,500,5.0,5,0,99,1,20.999999999999996,17,0.19047619047619033,2,0,0,1,1,0.13793044164776802,0.1533880215138197,0.0010930299758911133
gnn,shortest_path,ood_size,,,10050011,100,500,5.0,6,0,99,1,12.0,12,0.0,0,1,1,1,1,0.12309176288545132,0.138172491453588,0.0011084098368883133
gnn,shortest_path,ood_size,,,10050012,100,500,5.0,7,0,99,1,17.000000000000004,17,2.089831575765e-16,0,1,1,1,1,0.12463250290602446,0.13948420155793428,0.0010914001613855362
gnn,shortest_path,ood_size,,,10050013,100,500,5.0,8,0,99,1,18.0,18,0.0,1,0,0,1,0,0.13311769161373377,0.14769605174660683,0.001111609861254692
gnn,shortest_path,ood_size,,,10050014,100,500,5.0,9,0,99,1,18.0,16,0.1111111111111111,2,0,0,1,1,0.15768778044730425,0.17238590959459543,0.0011045495048165321
gnn,shortest_path,ood_size,,,10050015,100,500,5.0,10,0,99,1,20.0,20,0.0,2,0,0,1,1,0.12871025316417217,0.14342632237821817,0.0010780906304717064
gnn,shortest_path,ood_size,,,10050016,100,500,5.0,11,0,99,1,10.0,8,0.2,2,0,0,1,1,0.12769881263375282,0.1428901320323348,0.0010753795504570007
gnn,shortest_path,ood_size,,,10050017,100,500,5.0,12,0,99,1,10.0,10,0.0,1,0,0,1,0,0.12016471289098263,0.1347723826766014,0.0011082002893090248
gnn,shortest_path,ood_size,,,10050018,100,500,5.0,13,0,99,1,14.000000000000002,14,1.2688263138573217e-16,0,1,1,1,1,0.12036149296909571,0.1355616319924593,0.0010838396847248077
gnn,shortest_path,ood_size,,,10050019,100,500,5.0,14,0,99,1,14.0,14,0.0,0,1,1,1,1,0.123416593298316,0.13841313123703003,0.0011215703561902046
gnn,shortest_path,ood_size,,,10050020,100,500,5.0,15,0,99,1,12.0,11,0.08333333333333333,2,0,0,1,1,0.15306671056896448,0.16762839071452618,0.0011342605575919151
gnn,shortest_path,ood_size,,,10050021,100,500,5.0,16,0,99,1,17.0,16,0.058823529411764705,2,0,0,1,1,0.13847635220736265,0.15341283101588488,0.00112100038677454
gnn,shortest_path,ood_size,,,10050022,100,500,5.0,17,0,99,1,14.0,14,0.0,0,1,1,1,1,0.1155407028272748,0.13140633329749107,0.0010582497343420982
gnn,shortest_path,ood_size,,,10050023,100,500,5.0,18,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.11866765469312668,0.3436201708391309,0.0013336194679141045
gnn,shortest_path,ood_size,,,10050024,100,500,5.0,19,0,99,1,13.0,6,0.5384615384615384,2,0,0,1,1,0.12360114324837923,0.13855853118002415,0.001084030605852604
gnn,shortest_path,ood_size,,,10060005,100,600,6.0,0,0,99,1,9.0,9,0.0,2,0,0,1,1,0.1290553528815508,0.14640893135219812,0.0012075304985046387
gnn,shortest_path,ood_size,,,10060006,100,600,6.0,1,0,99,1,20.0,15,0.25,2,0,0,1,1,0.16174588073045015,0.17978713009506464,0.0011543501168489456
gnn,shortest_path,ood_size,,,10060007,100,600,6.0,2,0,99,1,9.0,9,0.0,0,1,1,1,1,0.13320299237966537,0.15031986124813557,0.0010963007807731628
gnn,shortest_path,ood_size,,,10060008,100,600,6.0,3,0,99,1,22.0,22,0.0,0,1,1,1,1,0.19985460862517357,0.21703987754881382,0.001244010403752327
gnn,shortest_path,ood_size,,,10060009,100,600,6.0,4,0,99,1,18.0,12,0.3333333333333333,2,0,0,1,1,0.15377179067581892,0.1712110210210085,0.0011201603338122368
gnn,shortest_path,ood_size,,,10060010,100,600,6.0,5,0,99,1,15.000000000000004,15,2.368475785867e-16,0,1,1,1,1,0.18965460918843746,0.20701758842915297,0.001157570630311966
gnn,shortest_path,ood_size,,,10060011,100,600,6.0,6,0,99,1,15.000000000000002,9,0.4000000000000001,2,0,0,1,1,0.15350562054663897,0.17057052999734879,0.0010981997475028038
gnn,shortest_path,ood_size,,,10060012,100,600,6.0,7,0,99,1,14.0,11,0.21428571428571427,2,0,0,1,1,0.1498087914660573,0.16656279936432838,0.0010947398841381073
gnn,shortest_path,ood_size,,,10060013,100,600,6.0,8,0,99,1,17.0,17,0.0,0,1,1,1,1,0.14939377177506685,0.1671145809814334,0.0011300696060061455
gnn,shortest_path,ood_size,,,10060014,100,600,6.0,9,0,99,1,12.0,8,0.3333333333333333,2,0,0,1,1,0.1448432318866253,0.1620953707024455,0.001127609983086586
gnn,shortest_path,ood_size,,,10060015,100,600,6.0,10,0,99,1,9.0,9,0.0,0,1,1,1,1,0.12259979359805584,0.13995428383350372,0.0010861996561288834
gnn,shortest_path,ood_size,,,10060016,100,600,6.0,11,0,99,1,3.0,3,0.0,0,1,1,1,1,0.4013648582622409,0.41884296759963036,0.001100890338420868
gnn,shortest_path,ood_size,,,10060017,100,600,6.0,12,0,99,1,13.0,11,0.15384615384615385,2,0,0,1,1,0.1553006423637271,0.17249426990747452,0.0011041797697544098
gnn,shortest_path,ood_size,,,10060018,100,600,6.0,13,0,99,1,19.0,15,0.21052631578947367,2,0,0,1,1,0.1539714215323329,0.17126149032264948,0.0010971399024128914
gnn,shortest_path,ood_size,,,10060019,100,600,6.0,14,0,99,1,13.000000000000007,13,5.465713352000768e-16,0,1,1,1,1,0.19734819885343313,0.21490577794611454,0.001114029437303543
gnn,shortest_path,ood_size,,,10060020,100,600,6.0,15,0,99,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.1724915001541376,0.19000949896872044,0.0011021997779607773
gnn,shortest_path,ood_size,,,10060021,100,600,6.0,16,0,99,1,14.0,12,0.14285714285714285,2,0,0,1,1,0.18470242992043495,0.20232076849788427,0.001146038994193077
gnn,shortest_path,ood_size,,,10060022,100,600,6.0,17,0,99,1,18.0,18,0.0,0,1,1,1,1,0.1651972308754921,0.18277329951524734,0.0013477494940161705
gnn,shortest_path,ood_size,,,10060023,100,600,6.0,18,0,99,1,18.0,15,0.16666666666666666,2,0,0,1,1,0.170220079831779,0.1884813690558076,0.0011074496433138847
gnn,shortest_path,ood_size,,,10060024,100,600,6.0,19,0,99,1,17.0,12,0.29411764705882354,2,0,0,1,1,0.1522928811609745,0.1700224606320262,0.0010961508378386497
gnn,shortest_path,ood_size,,,10080005,100,800,8.0,0,0,99,1,8.0,8,0.0,0,1,1,1,1,0.1763818608596921,0.19855693727731705,0.001233239658176899
gnn,shortest_path,ood_size,,,10080006,100,800,8.0,1,0,99,1,8.0,8,0.0,0,1,1,1,1,0.1871448690071702,0.20899545773863792,0.001110520213842392
gnn,shortest_path,ood_size,,,10080007,100,800,8.0,2,0,99,1,11.0,10,0.09090909090909091,2,0,0,1,1,0.25007408671081066,0.27244481537491083,0.0010936902835965157
gnn,shortest_path,ood_size,,,10080008,100,800,8.0,3,0,99,1,14.0,12,0.14285714285714285,2,0,0,1,1,0.46013879403471947,0.4820895725861192,0.0011182501912117004
gnn,shortest_path,ood_size,,,10080009,100,800,8.0,4,0,99,1,9.0,8,0.1111111111111111,2,0,0,1,1,0.26201916486024857,0.2842985140159726,0.0011158501729369164
gnn,shortest_path,ood_size,,,10080010,100,800,8.0,5,0,99,1,8.0,5,0.375,2,0,0,1,1,0.1958729587495327,0.21816386748105288,0.0011551398783922195
gnn,shortest_path,ood_size,,,10080011,100,800,8.0,6,0,99,1,16.0,11,0.3125,2,0,0,1,1,0.18123931996524334,0.20306960865855217,0.0013627689331769943
gnn,shortest_path,ood_size,,,10080012,100,800,8.0,7,0,99,1,8.0,7,0.125,2,0,0,1,1,0.2397974068298936,0.2623262256383896,0.0011246101930737495
gnn,shortest_path,ood_size,,,10080013,100,800,8.0,8,0,99,1,12.000000000000002,12,1.480297366166875e-16,0,1,1,1,1,0.2604445666074753,0.28255238477140665,0.0011595608666539192
gnn,shortest_path,ood_size,,,10080014,100,800,8.0,9,0,99,1,9.000000000000002,9,1.9737298215558335e-16,0,1,1,1,1,0.24541362561285496,0.26763034518808126,0.0011389199644327164
gnn,shortest_path,ood_size,,,10080015,100,800,8.0,10,0,99,1,9.0,6,0.3333333333333333,2,0,0,1,1,0.19042300898581743,0.2122445683926344,0.0012771505862474442
gnn,shortest_path,ood_size,,,10080016,100,800,8.0,11,0,99,1,8.0,8,0.0,0,1,1,1,1,0.19387445971369743,0.21674956660717726,0.0011549899354577065
gnn,shortest_path,ood_size,,,10080017,100,800,8.0,12,0,99,1,11.0,6,0.45454545454545453,2,0,0,1,1,0.4171438058838248,0.43961566500365734,0.0011442406103014946
gnn,shortest_path,ood_size,,,10080018,100,800,8.0,13,0,99,1,11.0,9,0.18181818181818182,2,0,0,1,1,0.17753789946436882,0.1994835790246725,0.001110508106648922
gnn,shortest_path,ood_size,,,10080019,100,800,8.0,14,0,99,1,8.0,7,0.125,2,0,0,1,1,0.23401963710784912,0.25660532619804144,0.0011218199506402016
gnn,shortest_path,ood_size,,,10080020,100,800,8.0,15,0,99,1,20.0,20,0.0,2,0,0,1,1,0.23055376671254635,0.25294695515185595,0.0011033201590180397
gnn,shortest_path,ood_size,,,10080021,100,800,8.0,16,0,99,1,8.0,8,0.0,0,1,1,1,1,0.18614572007209063,0.2086775889620185,0.001116650179028511
gnn,shortest_path,ood_size,,,10080022,100,800,8.0,17,0,99,1,12.0,11,0.08333333333333333,2,0,0,1,1,0.2394593171775341,0.26179814524948597,0.0011011399328708649
gnn,shortest_path,ood_size,,,10080023,100,800,8.0,18,0,99,1,17.0,14,0.17647058823529413,2,0,0,1,1,0.18988168891519308,0.2120154481381178,0.0010887198150157928
gnn,shortest_path,ood_size,,,10080024,100,800,8.0,19,0,99,1,9.0,9,0.0,0,1,1,1,1,0.20713881868869066,0.22933965642005205,0.0011242404580116272
gnn,shortest_path,ood_size,,,20040005,200,400,2.0,0,0,199,1,34.0,33,0.029411764705882353,2,0,0,1,1,0.09655873477458954,0.1083281533792615,0.001072010025382042
gnn,shortest_path,ood_size,,,20040006,200,400,2.0,1,0,199,1,43.0,37,0.13953488372093023,2,0,0,1,1,0.09144961461424828,0.10410983394831419,0.0010178601369261742
gnn,shortest_path,ood_size,,,20040007,200,400,2.0,2,0,199,1,43.0,42,0.023255813953488372,2,0,0,1,1,0.09080539550632238,0.10368037410080433,0.0010318299755454063
gnn,shortest_path,ood_size,,,20040008,200,400,2.0,3,0,199,1,45.0,35,0.2222222222222222,2,0,0,1,1,0.1030157832428813,0.115278503857553,0.0010606404393911362
gnn,shortest_path,ood_size,,,20040009,200,400,2.0,4,0,199,1,52.0,46,0.11538461538461539,2,0,0,1,1,0.11442927271127701,0.34459935035556555,0.0010887300595641136
gnn,shortest_path,ood_size,,,20040010,200,400,2.0,5,0,199,1,62.0,59,0.04838709677419355,2,0,0,1,1,0.08951420523226261,0.10248842369765043,0.0010283896699547768
gnn,shortest_path,ood_size,,,20040011,200,400,2.0,6,0,199,1,75.0,73,0.02666666666666667,2,0,0,1,1,0.09842366445809603,0.11114698369055986,0.0010460801422595978
gnn,shortest_path,ood_size,,,20040012,200,400,2.0,7,0,199,1,75.0,74,0.013333333333333334,2,0,0,1,1,0.0950193852186203,0.10814761463552713,0.0010786494240164757
gnn,shortest_path,ood_size,,,20040013,200,400,2.0,8,0,199,1,41.0,37,0.0975609756097561,2,0,0,1,1,0.10420762374997139,0.11619670316576958,0.0010272804647684097
gnn,shortest_path,ood_size,,,20040014,200,400,2.0,9,0,199,1,58.0,58,0.0,0,1,1,1,1,0.0869637643918395,0.0998940747231245,0.001071469858288765
gnn,shortest_path,ood_size,,,20040015,200,400,2.0,10,0,199,1,17.0,17,0.0,0,1,1,1,1,0.0911415247246623,0.10416100360453129,0.0010037599131464958
gnn,shortest_path,ood_size,,,20040016,200,400,2.0,11,0,199,1,41.0,36,0.12195121951219512,2,0,0,1,1,0.09444063436239958,0.10677077434957027,0.0010494394227862358
gnn,shortest_path,ood_size,,,20040017,200,400,2.0,12,0,199,1,45.0,45,0.0,0,1,1,1,1,0.11427367385476828,0.12722935248166323,0.0010562101379036903
gnn,shortest_path,ood_size,,,20040018,200,400,2.0,13,0,199,1,50.0,50,0.0,2,0,0,1,1,0.08754956535995007,0.10056413523852825,0.0010500391945242882
