model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,min_cost_flow,ood_size,10080016,100,800,8.0,11,1,410.0,410,0.0,0,1,1,1,1,0.18964260444045067,0.22003099042922258,0.002409522421658039
transformer,min_cost_flow,ood_size,10080017,100,800,8.0,12,1,635.0000000000001,615,0.03149606299212616,2,0,0,1,1,0.5131411161273718,0.5483533293008804,0.0024193208664655685
transformer,min_cost_flow,ood_size,10080018,100,800,8.0,13,1,303.0,303,0.0,0,1,1,1,1,0.20333335269242525,0.23552182037383318,0.0024038320407271385
transformer,min_cost_flow,ood_size,10080019,100,800,8.0,14,1,848.0,848,0.0,0,1,1,1,1,0.20387654192745686,0.23482090048491955,0.0024533122777938843
transformer,min_cost_flow,ood_size,10080020,100,800,8.0,15,1,473.00000000000443,458,0.031712473572947764,2,0,0,1,1,0.8642547968775034,0.89602882694453,0.0024292413145303726
transformer,min_cost_flow,ood_size,10080021,100,800,8.0,16,1,431.0,431,0.0,0,1,1,1,1,0.4133557565510273,0.44656613655388355,0.0024308813735842705
transformer,min_cost_flow,ood_size,10080022,100,800,8.0,17,1,521.0000000000001,521,2.1820890157699808e-16,0,1,1,1,1,0.20156898070126772,0.232166338711977,0.002401171252131462
transformer,min_cost_flow,ood_size,10080023,100,800,8.0,18,1,530.0,514,0.03018867924528302,2,0,0,1,1,0.18098707776516676,0.2165578305721283,0.002443191595375538
transformer,min_cost_flow,ood_size,10080024,100,800,8.0,19,1,474.0,418,0.11814345991561181,2,0,0,1,1,0.20833385549485683,0.23845459334552288,0.0024486519396305084
transformer,min_cost_flow,ood_size,20040005,200,400,2.0,0,1,366.0,358,0.02185792349726776,2,0,0,1,1,0.35645347461104393,0.38032799772918224,0.0023930007591843605
transformer,min_cost_flow,ood_size,20040006,200,400,2.0,1,1,501.0,500,0.001996007984031936,2,0,0,1,1,0.09282481577247381,0.11281503643840551,0.002409190870821476
transformer,min_cost_flow,ood_size,20040007,200,400,2.0,2,1,215.0,210,0.023255813953488372,2,0,0,1,1,0.07855826709419489,0.09762360900640488,0.0023241015151143074
transformer,min_cost_flow,ood_size,20040008,200,400,2.0,3,1,172.0,169,0.01744186046511628,2,0,0,1,1,0.0988497193902731,0.11754665989428759,0.002315332181751728
transformer,min_cost_flow,ood_size,20040009,200,400,2.0,4,1,156.0,138,0.11538461538461539,2,0,0,1,1,0.09753442928195,0.11646264977753162,0.002338680438697338
transformer,min_cost_flow,ood_size,20040010,200,400,2.0,5,1,62.0,57,0.08064516129032258,2,0,0,1,1,0.07677327655255795,0.09522837679833174,0.0023178914561867714
transformer,min_cost_flow,ood_size,20040011,200,400,2.0,6,1,150.0,146,0.02666666666666667,2,0,0,1,1,0.0929897166788578,0.11211034748703241,0.00233245175331831
transformer,min_cost_flow,ood_size,20040012,200,400,2.0,7,1,225.0,195,0.13333333333333333,2,0,0,1,1,0.08000138774514198,0.09878105856478214,0.002297651022672653
transformer,min_cost_flow,ood_size,20040013,200,400,2.0,8,1,41.0,37,0.0975609756097561,2,0,0,1,1,0.0952735273167491,0.12068751268088818,0.002378500998020172
transformer,min_cost_flow,ood_size,20040014,200,400,2.0,9,1,406.0,406,0.0,0,1,1,1,1,0.0797650283202529,0.09832995850592852,0.002311021089553833
transformer,min_cost_flow,ood_size,20040015,200,400,2.0,10,1,497.0,483,0.028169014084507043,2,0,0,1,1,0.08426126092672348,0.10540238302201033,0.0023008110001683235
transformer,min_cost_flow,ood_size,20040016,200,400,2.0,11,1,41.0,41,0.0,0,1,1,1,1,0.08301950991153717,0.10116487089544535,0.0023152511566877365
transformer,min_cost_flow,ood_size,20040017,200,400,2.0,12,1,195.0,187,0.041025641025641026,2,0,0,1,1,0.10725377313792706,0.12869488634169102,0.0023327013477683067
transformer,min_cost_flow,ood_size,20040018,200,400,2.0,13,1,108.0,108,0.0,0,1,1,1,1,0.33779234159737825,0.35856184363365173,0.0023663612082600594
transformer,min_cost_flow,ood_size,20040019,200,400,2.0,14,1,404.0,359,0.11138613861386139,2,0,0,1,1,0.0883483923971653,0.10764158423990011,0.0023294826969504356
transformer,min_cost_flow,ood_size,20040020,200,400,2.0,15,1,69.0,63,0.08695652173913043,2,0,0,1,1,0.09931330941617489,0.11776998173445463,0.0023460015654563904
transformer,min_cost_flow,ood_size,20040021,200,400,2.0,16,1,54.0,45,0.16666666666666666,2,0,0,1,1,0.08288604952394962,0.10144721064716578,0.0023067109286785126
transformer,min_cost_flow,ood_size,20040022,200,400,2.0,17,1,142.0,142,0.0,0,1,1,1,1,0.08420886937528849,0.10268520191311836,0.002317771315574646
transformer,min_cost_flow,ood_size,20040023,200,400,2.0,18,1,160.0,152,0.05,2,0,0,1,1,0.08773115277290344,0.1077544242143631,0.002325231209397316
