model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10040013,100,400,4.0,8,1,26.0,24,0.07692307692307693,2,0,0,1,1,0.08931063115596771,0.09793926915153861,0.005338890012353659
transformer,shortest_path,ood_size,10040014,100,400,4.0,9,1,17.0,10,0.4117647058823529,2,0,0,1,1,0.07840770063921809,0.08705867920070887,0.006853583734482527
transformer,shortest_path,ood_size,10040015,100,400,4.0,10,1,34.0,29,0.14705882352941177,2,0,0,1,1,0.07656866824254394,0.08517885580658913,0.006238076835870743
transformer,shortest_path,ood_size,10040016,100,400,4.0,11,1,10.0,8,0.2,2,0,0,1,1,0.08480067737400532,0.09341600583866239,0.007245592772960663
transformer,shortest_path,ood_size,10040017,100,400,4.0,12,1,19.0,18,0.05263157894736842,2,0,0,1,1,0.11553270509466529,0.12416232330724597,0.005674809217453003
transformer,shortest_path,ood_size,10040018,100,400,4.0,13,1,18.0,18,0.0,0,1,1,1,1,0.07221200410276651,0.0808681221678853,0.005172781180590391
transformer,shortest_path,ood_size,10040019,100,400,4.0,14,1,20.0,18,0.1,2,0,0,1,1,0.08661767095327377,0.09541154885664582,0.005849418230354786
transformer,shortest_path,ood_size,10040020,100,400,4.0,15,1,19.0,11,0.42105263157894735,2,0,0,1,1,0.08480002684518695,0.09345575608313084,0.004767992999404669
transformer,shortest_path,ood_size,10040021,100,400,4.0,16,1,22.000000000000007,22,3.2297397080004545e-16,2,0,0,1,1,0.10907876817509532,0.11773841734975576,0.006865263916552067
transformer,shortest_path,ood_size,10040022,100,400,4.0,17,1,20.0,20,0.0,0,1,1,1,1,0.10499075287953019,0.11377637973055243,0.005786167923361063
transformer,shortest_path,ood_size,10040023,100,400,4.0,18,1,28.0,28,0.0,0,1,1,1,1,0.07858532993122935,0.08728578919544816,0.00619816780090332
transformer,shortest_path,ood_size,10040024,100,400,4.0,19,1,24.0,23,0.041666666666666664,2,0,0,1,1,0.0858347937464714,0.09448510129004717,0.007141713984310627
transformer,shortest_path,ood_size,10050005,100,500,5.0,0,1,15.000000000000005,13,0.13333333333333364,2,0,0,1,1,0.11888355202972889,0.1293190331198275,0.00891928793862462
transformer,shortest_path,ood_size,10050006,100,500,5.0,1,1,17.0,17,0.0,2,0,0,1,1,0.14728366676717997,0.15769314905628562,0.008722817990928888
transformer,shortest_path,ood_size,10050007,100,500,5.0,2,1,11.000000000000004,11,3.2297397080004545e-16,0,1,1,1,1,0.154856878798455,0.1654100208543241,0.00825001997873187
transformer,shortest_path,ood_size,10050008,100,500,5.0,3,1,18.0,16,0.1111111111111111,2,0,0,1,1,0.1067374967969954,0.11744123697280884,0.008741578087210655
transformer,shortest_path,ood_size,10050009,100,500,5.0,4,1,14.0,14,0.0,0,1,1,1,1,0.1049916842021048,0.11537963524460793,0.008465649094432592
transformer,shortest_path,ood_size,10050010,100,500,5.0,5,1,21.0,17,0.19047619047619047,2,0,0,1,1,0.14222576608881354,0.15274502709507942,0.009198416024446487
transformer,shortest_path,ood_size,10050011,100,500,5.0,6,1,12.0,9,0.25,2,0,0,1,1,0.11527631618082523,0.12618122529238462,0.008527768310159445
transformer,shortest_path,ood_size,10050012,100,500,5.0,7,1,17.0,17,0.0,0,1,1,1,1,0.11580866388976574,0.12645266391336918,0.009405615739524364
transformer,shortest_path,ood_size,10050013,100,500,5.0,8,1,18.0,18,0.0,2,0,0,1,1,0.11918043112382293,0.12960137287154794,0.008661228232085705
transformer,shortest_path,ood_size,10050014,100,500,5.0,9,1,18.0,16,0.1111111111111111,2,0,0,1,1,0.13762411288917065,0.14799671480432153,0.009034637361764908
transformer,shortest_path,ood_size,10050015,100,500,5.0,10,1,20.0,20,0.0,2,0,0,1,1,0.1961737871170044,0.20660214917734265,0.008451348170638084
transformer,shortest_path,ood_size,10050016,100,500,5.0,11,1,10.0,8,0.2,2,0,0,1,1,0.13889078795909882,0.14963044924661517,0.009010036941617727
transformer,shortest_path,ood_size,10050017,100,500,5.0,12,1,10.0,10,0.0,2,0,0,1,1,0.1007468979805708,0.11114696087315679,0.00868701795116067
