n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
150,600,4.0,9,2,23.0,20,0.13043478260869565,2,0,1,2,2,0.10342721291817725,0.11570892797317356,0.004000102984718978
150,600,4.0,10,2,20.0,14,0.3,4,0,0,2,2,0.8657711589476094,0.8781409249641001,0.004011842072941363
150,600,4.0,11,2,17.0,10,0.4117647058823529,4,0,0,2,2,0.0998496679821983,0.1120060250395909,0.0040112120332196355
150,600,4.0,12,2,14.0,14,0.0,2,0,1,2,2,0.050879254937171936,0.06284427200444043,0.004009713069535792
150,600,4.0,13,2,28.0,23,0.17857142857142858,4,0,0,2,2,0.481632238952443,0.4935589761007577,0.00401289202272892
150,600,4.0,14,2,21.0,18,0.14285714285714285,4,0,0,2,2,0.14741258800495416,0.15939893492031842,0.003995332051999867
150,600,4.0,15,2,17.0,17,0.0,2,0,1,2,2,0.713088774937205,0.7250721319578588,0.004003111971542239
150,600,4.0,16,2,26.0,21,0.19230769230769232,2,0,1,2,2,0.11869788495823741,0.13069752196315676,0.004003572044894099
150,600,4.0,17,2,28.0,24,0.14285714285714285,2,0,1,2,2,0.07732101797591895,0.0894602140178904,0.004001231980510056
150,600,4.0,18,2,15.0,13,0.13333333333333333,4,0,0,2,2,0.07960296794772148,0.0917203240096569,0.00400823203381151
150,600,4.0,19,2,11.0,10,0.09090909090909091,2,0,1,2,2,0.03951683500781655,0.05147033208049834,0.003995561972260475
200,500,2.5,0,2,32.0,32,0.0,0,1,2,2,2,0.05321904504671693,0.06358174805063754,0.0029490869492292404
200,500,2.5,1,2,39.0,34,0.1282051282051282,2,0,1,2,2,0.6030462710186839,0.6137980140047148,0.0029812470311298966
200,500,2.5,2,2,35.0,32,0.08571428571428572,4,0,0,2,2,0.10225799807813019,0.11289593996480107,0.00295749690849334
200,500,2.5,3,2,31.0,21,0.3225806451612903,2,0,1,2,2,0.10845374001655728,0.11884576408192515,0.003080165944993496
200,500,2.5,4,2,28.0,18,0.35714285714285715,2,0,1,2,2,0.04234571196138859,0.05309922504238784,0.0029621169669553638
200,500,2.5,5,2,36.0,35,0.027777777777777776,4,0,0,2,2,0.5627371199661866,0.5732795740477741,0.0029637269908562303
200,500,2.5,6,2,53.0,53,0.0,0,1,2,2,2,0.33024048898369074,0.3407074430724606,0.00294211704749614
200,500,2.5,7,2,28.0,23,0.17857142857142858,2,0,1,2,2,0.05946844595018774,0.0700734299607575,0.0029713070252910256
200,500,2.5,8,2,37.0,27,0.2702702702702703,2,0,1,2,2,0.05649589002132416,0.06674052495509386,0.002947487053461373
200,500,2.5,9,2,29.0,27,0.06896551724137931,4,0,0,2,2,0.5911908239359036,0.6016719479812309,0.0029508660081773996
200,500,2.5,10,2,41.0,35,0.14634146341463414,4,0,0,2,2,0.0956580670317635,0.18986213998869061,0.0029502270044758916
200,500,2.5,11,2,26.0,24,0.07692307692307693,4,0,0,2,2,0.4171573539497331,0.4280111270491034,0.0029582970310002565
200,500,2.5,12,2,69.0,69,0.0,0,1,2,2,2,0.05243258795235306,0.06263558298815042,0.002950186957605183
200,500,2.5,13,2,32.0,18,0.4375,4,0,0,2,2,0.04999102896545082,0.061084830085746944,0.002955037052743137
200,500,2.5,14,2,36.0,32,0.1111111111111111,2,0,1,2,2,0.23717559000942856,0.24764207494445145,0.002956766984425485
200,500,2.5,15,2,32.0,23,0.28125,4,0,0,2,2,0.5410692160949111,0.5515219300286844,0.0029536470538005233
200,500,2.5,16,2,43.0,38,0.11627906976744186,4,0,0,2,2,0.06928416399750859,0.08002729597501457,0.0029605269664898515
200,500,2.5,17,2,54.0,49,0.09259259259259259,2,0,1,2,2,0.05581707297824323,0.1388581059873104,0.0029531059553846717
200,500,2.5,18,2,43.0,28,0.3488372093023256,4,0,0,2,2,0.037696343031711876,0.04832803597673774,0.0029431169386953115
