n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
100,400,4.0,8,3,31.0,30,0.03225806451612903,2,0,2,3,3,0.08252258505672216,0.09062001900747418,0.005034938105382025
100,400,4.0,9,3,19.0,16,0.15789473684210525,4,0,1,3,3,0.4225810980424285,0.4307553820544854,0.0049931081011891365
100,400,4.0,10,3,20.0,19,0.05,2,0,2,3,3,0.1087564779445529,0.11704318202100694,0.005071777035482228
100,400,4.0,11,3,37.0,34,0.08108108108108109,4,0,1,3,3,0.09754089789930731,0.1058196909725666,0.005014277994632721
100,400,4.0,12,3,14.0,14,0.0,0,1,3,3,3,0.04201312304940075,0.050475316937081516,0.004954208037815988
100,400,4.0,13,3,19.0,17,0.10526315789473684,4,0,1,3,3,0.03466403600759804,0.04304974898695946,0.004974597948603332
100,400,4.0,14,3,27.0,24,0.1111111111111111,4,0,1,3,3,0.053170125000178814,0.0613091989653185,0.004993098089471459
100,400,4.0,15,3,15.0,12,0.2,2,0,2,3,3,0.027114100055769086,0.035209454013966024,0.0049503379268571734
100,400,4.0,16,3,21.0,16,0.23809523809523808,2,0,2,3,3,0.060177723062224686,0.06825947796460241,0.0049794979859143496
100,400,4.0,17,3,30.0,22,0.26666666666666666,2,0,2,3,3,0.03888305800501257,0.04698865197133273,0.004967138054780662
100,400,4.0,18,3,27.0,27,0.0,0,1,3,3,3,0.043456826941110194,0.051809989963658154,0.004989217035472393
100,400,4.0,19,3,27.0,27,0.0,2,0,2,3,3,0.04904248297680169,0.05736490595154464,0.005004997947253287
150,375,2.5,0,3,14.0,14,0.0,4,0,1,3,3,0.03666093805804849,0.044701492064632475,0.004994418006390333
150,375,2.5,1,3,28.0,27,0.03571428571428571,2,0,2,3,3,0.5123483899515122,0.5201805559918284,0.004989448003470898
150,375,2.5,2,3,51.0,48,0.058823529411764705,2,0,2,3,3,0.13585748907644302,0.1438416229793802,0.005013938061892986
150,375,2.5,3,3,38.0,38,0.0,0,1,3,3,3,0.05895618908107281,0.06715105299372226,0.005047178012318909
150,375,2.5,4,3,43.0,41,0.046511627906976744,6,0,0,3,3,0.7107058520196006,0.7187685869866982,0.005035578040406108
150,375,2.5,5,3,32.0,26,0.1875,4,0,1,3,3,0.043599427095614374,0.05198494892101735,0.004989318083971739
150,375,2.5,6,3,46.0,39,0.15217391304347827,4,0,1,3,3,0.04785152804106474,0.055997841991484165,0.004997087991796434
150,375,2.5,7,3,30.0,30,0.0,2,0,2,3,3,0.36071265197824687,0.3686323579167947,0.00496815808583051
150,375,2.5,8,3,21.0,21,0.0,2,0,2,3,3,0.02789475698955357,0.03586134093347937,0.004952287999913096
150,375,2.5,9,3,33.0,27,0.18181818181818182,2,0,2,3,3,0.638363481964916,0.6464321659877896,0.005021407036110759
150,375,2.5,10,3,20.0,19,0.05,4,0,1,3,3,0.03869485901668668,0.04659998300485313,0.004990667919628322
150,375,2.5,11,3,14.0,14,0.0,4,0,1,3,3,0.024260711972601712,0.032395776943303645,0.00494213798083365
150,375,2.5,12,3,50.0,49,0.02,4,0,1,3,3,0.6851800149306655,0.6930841400753707,0.005010176915675402
150,375,2.5,13,3,26.0,26,0.0,2,0,2,3,3,0.030572355026379228,0.03857105900533497,0.00499595794826746
150,375,2.5,14,3,37.0,31,0.16216216216216217,4,0,1,3,3,0.3938894049497321,0.40177148091606796,0.005000598030164838
150,375,2.5,15,3,28.0,19,0.32142857142857145,4,0,1,3,3,0.04283629998099059,0.05078520602546632,0.004962387960404158
150,375,2.5,16,3,48.0,38,0.20833333333333334,4,0,1,3,3,0.05503779591526836,0.06305502005852759,0.00498200801666826
150,375,2.5,17,3,49.0,40,0.1836734693877551,2,0,2,3,3,0.024986258940771222,0.03306062403135002,0.0049821080174297094
150,375,2.5,18,3,42.0,41,0.023809523809523808,2,0,2,3,3,0.3487518159672618,0.35661575000267476,0.00502735807094723
150,375,2.5,19,3,55.0,51,0.07272727272727272,2,0,2,3,3,0.5932512721046805,0.6011817379621789,0.005005697952583432
150,600,4.0,0,3,37.0,36,0.02702702702702703,2,0,2,3,3,0.4619396839989349,0.47378618200309575,0.005019486998207867
150,600,4.0,1,3,26.0,20,0.23076923076923078,2,0,2,3,3,0.06910127401351929,0.08094264206010848,0.005022658035159111
150,600,4.0,2,3,22.0,20,0.09090909090909091,4,0,1,3,3,0.9347690000431612,0.9467709260061383,0.005022807978093624
150,600,4.0,3,3,38.0,38,0.0,0,1,3,3,3,0.06500063196290284,0.07717916800174862,0.005040807067416608
150,600,4.0,4,3,30.0,24,0.2,4,0,1,3,3,0.04856754501815885,0.06110089004505426,0.005016127950511873
150,600,4.0,5,3,27.0,24,0.1111111111111111,4,0,1,3,3,0.09840895398519933,0.11089703906327486,0.005044188001193106
150,600,4.0,6,3,30.0,28,0.06666666666666667,4,0,1,3,3,0.3904036410385743,0.40291124500799924,0.005079466965980828
150,600,4.0,7,3,23.0,21,0.08695652173913043,2,0,2,3,3,0.8883814750006422,0.9006537810200825,0.00500814791303128
150,600,4.0,8,3,30.0,24,0.2,4,0,1,3,3,0.820812304969877,0.8334779490251094,0.005043627927079797
150,600,4.0,9,3,24.0,20,0.16666666666666666,6,0,0,3,3,0.15754459192976356,0.16955049894750118,0.005004188045859337
150,600,4.0,10,3,21.0,16,0.23809523809523808,6,0,0,3,3,0.6287667949218303,0.6405295130098239,0.0050155980279669166
150,600,4.0,11,3,17.0,16,0.058823529411764705,4,0,1,3,3,0.7338003399781883,0.7456260779872537,0.004998238990083337
150,600,4.0,12,3,14.0,14,0.0,4,0,1,3,3,0.05357023200485855,0.06550652894657105,0.005064337980002165
150,600,4.0,13,3,29.0,23,0.20689655172413793,6,0,0,3,3,0.1657516760751605,0.1779964119195938,0.005085447104647756
150,600,4.0,14,3,23.0,18,0.21739130434782608,4,0,1,3,3,1.0705124780070037,1.0826586349867284,0.005059616989456117
150,600,4.0,15,3,18.0,17,0.05555555555555555,4,0,1,3,3,0.4429784578969702,0.45510003401432186,0.005035678041167557
150,600,4.0,16,3,28.0,21,0.25,4,0,1,3,3,0.6806772149866447,0.6930180210620165,0.0051677069859579206
150,600,4.0,17,3,30.0,28,0.06666666666666667,4,0,1,3,3,0.11249011196196079,0.12485887703951448,0.005017307004891336
150,600,4.0,18,3,18.0,18,0.0,0,1,3,3,3,0.10697577602695674,0.11887409398332238,0.005016976967453957
150,600,4.0,19,3,11.0,11,0.0,2,0,2,3,3,0.0635619789827615,0.07555463491007686,0.0050362079637125134
200,500,2.5,0,3,35.0,35,0.0,0,1,3,3,3,0.05097687407396734,0.06137013796251267,0.005037448019720614
200,500,2.5,1,3,42.0,37,0.11904761904761904,2,0,2,3,3,0.538078977027908,0.5484903409378603,0.005079528084024787
200,500,2.5,2,3,37.0,34,0.08108108108108109,2,0,2,3,3,0.7112679000711069,0.7217948229517788,0.005058028036728501
200,500,2.5,3,3,36.0,36,0.0,0,1,3,3,3,0.12053505599033087,0.1311214390443638,0.005028118030168116
200,500,2.5,4,3,28.0,18,0.35714285714285715,4,0,1,3,3,0.04999673890415579,0.06032646307721734,0.0050261280266568065
200,500,2.5,5,3,39.0,27,0.3076923076923077,4,0,1,3,3,0.57447085599415,0.5850067990832031,0.005001388024538755
200,500,2.5,6,3,56.0,54,0.03571428571428571,2,0,2,3,3,0.36275379301514477,0.37615923397243023,0.005449716001749039
