n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
30,120,4.0,19,1,10,25.0,25,0.0,0,1,120,1,1,0.18343408405780792,0.18776654545217752,0.002182016149163246
50,125,2.5,0,1,10,36.0,36,0.0,2,0,123,1,1,0.018231217749416828,0.021421195939183235,0.002103155478835106
50,125,2.5,1,1,10,24.0,24,0.0,2,0,123,1,1,0.32821609638631344,0.33136441372334957,0.002208426594734192
50,125,2.5,2,1,10,37.0,27,0.2702702702702703,2,0,123,1,1,0.017374875955283642,0.02056100405752659,0.0024434570223093033
50,125,2.5,3,1,10,17.0,7,0.5882352941176471,2,0,123,1,1,0.017773176543414593,0.020944594405591488,0.0020882664248347282
50,125,2.5,4,1,10,34.0,24,0.29411764705882354,2,0,123,1,1,0.02301425114274025,0.026164638809859753,0.002117576077580452
50,125,2.5,5,1,10,27.0,27,0.0,0,1,125,1,1,0.018491807393729687,0.021619857288897038,0.0021136654540896416
50,125,2.5,6,1,10,33.0,33,0.0,2,0,123,1,1,0.018711798824369907,0.02186475694179535,0.0020942557603120804
50,125,2.5,7,1,10,18.0,18,0.0,0,1,125,1,1,0.01727701537311077,0.020414904691278934,0.0020858459174633026
50,125,2.5,8,1,10,36.0,36,0.0,0,1,125,1,1,0.03327972814440727,0.036451466381549835,0.002134425565600395
50,125,2.5,9,1,10,27.0,27,0.0,0,1,125,1,1,0.2852108031511307,0.2883508503437042,0.0021629463881254196
50,125,2.5,10,1,10,17.0,17,0.0,0,1,125,1,1,0.018657988868653774,0.022021248936653137,0.0020824847742915154
50,125,2.5,11,1,10,33.0,23,0.30303030303030304,2,0,123,1,1,0.025170866400003433,0.028299124911427498,0.002087356522679329
50,125,2.5,12,1,10,38.0,36,0.05263157894736842,2,0,123,1,1,0.026571590453386307,0.029711917974054813,0.0021438654512166977
50,125,2.5,13,1,10,22.0,22,0.0,0,1,125,1,1,0.025842297822237015,0.02900706697255373,0.002119815908372402
50,125,2.5,14,1,10,24.0,17,0.2916666666666667,2,0,123,1,1,0.17875345144420862,0.181931059807539,0.002200704999268055
50,125,2.5,15,1,10,50.0,50,0.0,0,1,125,1,1,0.015791132114827633,0.018995930440723896,0.002106865867972374
50,125,2.5,16,1,10,21.0,21,0.0,2,0,123,1,1,0.02069899532943964,0.02384009212255478,0.002073414623737335
50,125,2.5,17,1,10,27.0,24,0.1111111111111111,2,0,123,1,1,0.03234431520104408,0.035494664683938026,0.0021245060488581657
50,125,2.5,18,1,10,20.0,20,0.0,2,0,123,1,1,0.02023353334516287,0.023390932008624077,0.002096056006848812
50,125,2.5,19,1,10,59.0,59,0.0,0,1,125,1,1,0.029020976275205612,0.03221435472369194,0.0021112263202667236
50,200,4.0,0,1,10,21.0,20,0.047619047619047616,2,0,198,1,1,0.07185852993279696,0.07626516092568636,0.0023566056042909622
50,200,4.0,1,1,10,12.0,12,0.0,2,0,198,1,1,0.07909214962273836,0.08385049179196358,0.002337805926799774
50,200,4.0,2,1,10,21.0,12,0.42857142857142855,2,0,198,1,1,0.0712806973606348,0.07603573985397816,0.0023084860295057297
50,200,4.0,3,1,10,27.0,26,0.037037037037037035,2,0,198,1,1,0.38374337181448936,0.3882739953696728,0.002377585507929325
50,200,4.0,4,1,10,30.0,28,0.06666666666666667,2,0,198,1,1,0.06861487124115229,0.07337603345513344,0.002307896502315998
50,200,4.0,5,1,10,15.0,15,0.0,0,1,200,1,1,0.059109706431627274,0.06365139782428741,0.0024193665012717247
50,200,4.0,6,1,10,28.0,26,0.07142857142857142,2,0,198,1,1,0.06832654029130936,0.07302951347082853,0.002313796430826187
50,200,4.0,7,1,10,12.0,12,0.0,2,0,198,1,1,0.06971779465675354,0.07420809660106897,0.0023290859535336494
50,200,4.0,8,1,10,12.0,7,0.4166666666666667,2,0,198,1,1,0.06519497092813253,0.069957354106009,0.002297845669090748
50,200,4.0,9,1,10,17.0,17,0.0,2,0,198,1,1,0.06733189709484577,0.07179621886461973,0.0023391759023070335
50,200,4.0,10,1,10,16.0,16,0.0,0,1,200,1,1,0.056340829469263554,0.06111538130789995,0.0023265359923243523
50,200,4.0,11,1,10,10.0,5,0.5,2,0,198,1,1,0.06996636372059584,0.07444819621741772,0.0023108357563614845
50,200,4.0,12,1,10,13.0,13,0.0,0,1,200,1,1,0.06952119432389736,0.07427131664007902,0.0023196060210466385
50,200,4.0,13,1,10,14.0,14,0.0,2,0,198,1,1,0.061934903264045715,0.06639527529478073,0.0023355968296527863
50,200,4.0,14,1,10,23.0,23,0.0,2,0,198,1,1,0.06118248216807842,0.06603060476481915,0.0023148255422711372
50,200,4.0,15,1,10,15.0,15,0.0,0,1,200,1,1,0.0553975161164999,0.059886927716434,0.002324315719306469
50,200,4.0,16,1,10,19.0,14,0.2631578947368421,2,0,198,1,1,0.05477451533079147,0.05952785722911358,0.002292127348482609
50,200,4.0,17,1,10,16.0,12,0.25,2,0,198,1,1,0.319519623182714,0.3240590849891305,0.002345436252653599
50,200,4.0,18,1,10,22.0,19,0.13636363636363635,2,0,198,1,1,0.07524773944169283,0.0800760816782713,0.002325497567653656
50,200,4.0,19,1,10,18.0,8,0.5555555555555556,2,0,198,1,1,0.0513309957459569,0.055799287743866444,0.0023320456966757774
75,188,2.506666666666667,0,1,10,28.0,21,0.25,2,0,186,1,1,0.049816910177469254,0.05499998666346073,0.0026846667751669884
75,188,2.506666666666667,1,1,10,21.0,21,0.0,2,0,186,1,1,0.0370645672082901,0.04167153034359217,0.002308066003024578
75,188,2.506666666666667,2,1,10,28.0,23,0.17857142857142858,2,0,186,1,1,0.048156507313251495,0.05248173885047436,0.002301625907421112
75,188,2.506666666666667,3,1,10,13.0,8,0.38461538461538464,2,0,186,1,1,0.04614713229238987,0.05049286223948002,0.002317016012966633
75,188,2.506666666666667,4,1,10,14.0,14,0.0,0,1,188,1,1,0.027259541675448418,0.0322296554222703,0.0021857358515262604
75,188,2.506666666666667,5,1,10,45.0,35,0.2222222222222222,2,0,186,1,1,0.03368272818624973,0.03817109018564224,0.0022535156458616257
75,188,2.506666666666667,6,1,10,21.0,21,0.0,0,1,188,1,1,0.04326770454645157,0.04759969562292099,0.002299666404724121
75,188,2.506666666666667,7,1,10,27.0,23,0.14814814814814814,2,0,186,1,1,0.05295130889862776,0.05731313116848469,0.002302096225321293
75,188,2.506666666666667,8,1,10,21.0,18,0.14285714285714285,2,0,186,1,1,0.04557282105088234,0.04992171190679073,0.0023268358781933784
75,188,2.506666666666667,9,1,10,30.0,26,0.13333333333333333,2,0,186,1,1,0.04256819188594818,0.047565036453306675,0.002332235686480999
75,188,2.506666666666667,10,1,10,31.0,31,0.0,2,0,186,1,1,0.030363449826836586,0.0349033335223794,0.0022577960044145584
75,188,2.506666666666667,11,1,10,26.0,24,0.07692307692307693,2,0,186,1,1,0.03708312753587961,0.041380479000508785,0.0022693658247590065
75,188,2.506666666666667,12,1,10,59.0,59,0.0,2,0,186,1,1,0.03238026611506939,0.0368126779794693,0.002273836173117161
75,188,2.506666666666667,13,1,10,22.0,20,0.09090909090909091,2,0,186,1,1,0.25219906494021416,0.25667718704789877,0.0023293253034353256
75,188,2.506666666666667,14,1,10,51.0,51,0.0,0,1,188,1,1,0.03906871285289526,0.04359433427453041,0.0022902656346559525
75,188,2.506666666666667,15,1,10,14.0,9,0.35714285714285715,2,0,186,1,1,0.039972695522010326,0.04429544694721699,0.002300156280398369
