n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
50,125,2.5,9,2,1,19.0,19,0.0,4,0,121,2,2,0.009629350155591965,0.012834870256483555,0.004348365589976311
50,125,2.5,10,2,1,9.0,9,0.0,0,1,125,2,2,0.013796217739582062,0.016928987577557564,0.004622376523911953
50,125,2.5,11,2,1,25.0,24,0.04,4,0,121,2,2,0.014152136631309986,0.017426416277885437,0.004650576040148735
50,125,2.5,12,2,1,31.0,30,0.03225806451612903,2,0,123,2,2,0.012678860686719418,0.015923529863357544,0.004586695693433285
50,125,2.5,13,2,1,14.0,13,0.07142857142857142,4,0,121,2,2,0.011832872405648232,0.014997873455286026,0.004594596102833748
50,125,2.5,14,2,1,19.0,18,0.05263157894736842,2,0,123,2,2,0.014659774489700794,0.017911724746227264,0.0046266065910458565
50,125,2.5,15,2,1,42.0,41,0.023809523809523808,2,0,123,2,2,0.011943502351641655,0.01515034306794405,0.004641965962946415
50,125,2.5,16,2,1,13.0,13,0.0,0,1,125,2,2,0.013608607463538647,0.01680251955986023,0.0046200258657336235
50,125,2.5,17,2,1,26.0,24,0.07692307692307693,4,0,121,2,2,0.01412755623459816,0.01732712611556053,0.0046472446992993355
50,125,2.5,18,2,1,12.0,12,0.0,4,0,121,2,2,0.01177014410495758,0.015086772851645947,0.0046354858204722404
50,125,2.5,19,2,1,51.0,51,0.0,0,1,125,2,2,0.014292505569756031,0.017484636045992374,0.004706705920398235
50,200,4.0,0,2,1,21.0,20,0.047619047619047616,4,0,196,2,2,0.02687204722315073,0.03142923302948475,0.004977094940841198
50,200,4.0,1,2,1,12.0,12,0.0,0,1,200,2,2,0.24234800040721893,0.24697755463421345,0.00499858520925045
50,200,4.0,2,2,1,14.0,13,0.07142857142857142,4,0,196,2,2,0.016327258199453354,0.02076041605323553,0.004874794743955135
50,200,4.0,3,2,1,27.0,27,0.0,4,0,196,2,2,0.34496941044926643,0.34948384668678045,0.005019614472985268
50,200,4.0,4,2,1,27.0,26,0.037037037037037035,2,0,198,2,2,0.016184739768505096,0.020746366120874882,0.0052699139341712
50,200,4.0,5,2,1,7.0,6,0.14285714285714285,2,0,198,2,2,0.013881446793675423,0.01836382318288088,0.004812625236809254
50,200,4.0,6,2,1,28.0,27,0.03571428571428571,2,0,198,2,2,0.014364596456289291,0.018767711706459522,0.0048828646540641785
50,200,4.0,7,2,1,13.0,12,0.07692307692307693,2,0,198,2,2,0.014547914266586304,0.01915562152862549,0.004824664443731308
50,200,4.0,8,2,1,9.0,8,0.1111111111111111,2,0,198,2,2,0.015860761515796185,0.02044652681797743,0.0048538148403167725
50,200,4.0,9,2,1,18.0,17,0.05555555555555555,2,0,198,2,2,0.01630226895213127,0.02072277572005987,0.004887204617261887
50,200,4.0,10,2,1,8.0,8,0.0,2,0,198,2,2,0.015128322876989841,0.019499780610203743,0.004897705279290676
50,200,4.0,11,2,1,7.0,6,0.14285714285714285,2,0,198,2,2,0.015703842043876648,0.020235036499798298,0.004804815165698528
50,200,4.0,12,2,1,8.0,8,0.0,2,0,198,2,2,0.014439845457673073,0.018832571804523468,0.004834835417568684
50,200,4.0,13,2,1,12.0,11,0.08333333333333333,2,0,198,2,2,0.01621306035667658,0.020687665790319443,0.004837974905967712
50,200,4.0,14,2,1,21.0,21,0.0,2,0,198,2,2,0.016040739603340626,0.020486867055296898,0.005109214223921299
50,200,4.0,15,2,1,16.0,15,0.0625,2,0,198,2,2,0.014733503572642803,0.019319459795951843,0.004728155210614204
50,200,4.0,16,2,1,11.0,9,0.18181818181818182,4,0,196,2,2,0.01585579104721546,0.020255716517567635,0.004827745258808136
50,200,4.0,17,2,1,14.0,13,0.07142857142857142,2,0,198,2,2,0.01642573904246092,0.020881966687738895,0.0048753246665000916
50,200,4.0,18,2,1,21.0,20,0.047619047619047616,2,0,198,2,2,0.017348095774650574,0.021837192587554455,0.005264103412628174
50,200,4.0,19,2,1,10.0,9,0.1,2,0,198,2,2,0.01562829129397869,0.02021646872162819,0.004853314720094204
75,188,2.506666666666667,0,2,1,23.0,21,0.08695652173913043,4,0,184,2,2,0.019034060649573803,0.023440337739884853,0.00486939400434494
75,188,2.506666666666667,1,2,1,13.0,12,0.07692307692307693,2,0,186,2,2,0.014990422874689102,0.019278000108897686,0.004850295372307301
75,188,2.506666666666667,2,2,1,25.0,23,0.08,4,0,184,2,2,0.015141663141548634,0.019457239657640457,0.004825504496693611
75,188,2.506666666666667,3,2,1,10.0,9,0.1,2,0,186,2,2,0.01832970231771469,0.022641259245574474,0.004917374812066555
75,188,2.506666666666667,4,2,1,6.0,6,0.0,0,1,188,2,2,0.013011339120566845,0.018066463991999626,0.004738065414130688
75,188,2.506666666666667,5,2,1,37.0,36,0.02702702702702703,2,0,186,2,2,0.0162347499281168,0.02052677609026432,0.0050213951617479324
75,188,2.506666666666667,6,2,1,22.0,21,0.045454545454545456,4,0,184,2,2,0.01824649330228567,0.02249322086572647,0.004911305382847786
