model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical,shortest_path,ood_size,15037518,150,375,2.5,13,1,16.0,11,0.3125,2,0,0,1,1,0.06856621522456408,0.07671273499727249,0.0024262587539851665
tropical,shortest_path,ood_size,15037519,150,375,2.5,14,1,27.0,27,0.0,2,0,0,1,1,0.11347640166059136,0.12165588093921542,0.002379890065640211
tropical,shortest_path,ood_size,15037520,150,375,2.5,15,1,42.0,42,0.0,0,1,1,1,1,0.10485295299440622,0.11305924179032445,0.0025626388378441334
tropical,shortest_path,ood_size,15037521,150,375,2.5,16,1,29.0,26,0.10344827586206896,2,0,0,1,1,0.10226600291207433,0.11074339132755995,0.002422650344669819
tropical,shortest_path,ood_size,15037522,150,375,2.5,17,1,43.0,43,0.0,0,1,1,1,1,0.11321324203163385,0.12137363106012344,0.002383478917181492
tropical,shortest_path,ood_size,15037523,150,375,2.5,18,1,36.0,26,0.2777777777777778,2,0,0,1,1,0.06501745618879795,0.0732744736596942,0.002411370165646076
tropical,shortest_path,ood_size,15037524,150,375,2.5,19,1,36.0,30,0.16666666666666666,2,0,0,1,1,0.10036536306142807,0.10853426158428192,0.0024491501972079277
tropical,shortest_path,ood_size,15060005,150,600,4.0,0,1,16.0,16,0.0,0,1,1,1,1,0.1568016279488802,0.16894902708008885,0.004782380070537329
tropical,shortest_path,ood_size,15060006,150,600,4.0,1,1,17.0,15,0.11764705882352941,2,0,0,1,1,0.16145305801182985,0.17359747691079974,0.004207249730825424
tropical,shortest_path,ood_size,15060007,150,600,4.0,2,1,35.0,31,0.11428571428571428,2,0,0,1,1,0.10900855204090476,0.1212130612693727,0.004167130216956139
tropical,shortest_path,ood_size,15060008,150,600,4.0,3,1,28.0,22,0.21428571428571427,2,0,0,1,1,0.13361109141260386,0.14539967011660337,0.004162140190601349
tropical,shortest_path,ood_size,15060009,150,600,4.0,4,1,23.0,16,0.30434782608695654,2,0,0,1,1,0.14469252014532685,0.15681029902771115,0.0041706799529492855
tropical,shortest_path,ood_size,15060010,150,600,4.0,5,1,35.0,31,0.11428571428571428,2,0,0,1,1,0.1386536192148924,0.15081291878595948,0.004175390116870403
tropical,shortest_path,ood_size,15060011,150,600,4.0,6,1,22.0,22,0.0,0,1,1,1,1,0.14147164998576045,0.1537282387726009,0.004170388914644718
tropical,shortest_path,ood_size,15060012,150,600,4.0,7,1,22.0,22,0.0,2,0,0,1,1,0.1508790790103376,0.16266585793346167,0.004165168851613998
tropical,shortest_path,ood_size,15060013,150,600,4.0,8,1,30.0,29,0.03333333333333333,2,0,0,1,1,0.15694847842678428,0.16889394680038095,0.004156599752604961
tropical,shortest_path,ood_size,15060014,150,600,4.0,9,1,23.0,18,0.21739130434782608,2,0,0,1,1,0.14874475868418813,0.16087505780160427,0.00415848009288311
tropical,shortest_path,ood_size,15060015,150,600,4.0,10,1,24.0,24,0.0,0,1,1,1,1,0.5309269819408655,0.5431130211800337,0.004374470096081495
tropical,shortest_path,ood_size,15060016,150,600,4.0,11,1,20.0,19,0.05,2,0,0,1,1,0.16503920732066035,0.17718815710395575,0.004174219910055399
tropical,shortest_path,ood_size,15060017,150,600,4.0,12,1,17.0,13,0.23529411764705882,2,0,0,1,1,0.13457833090797067,0.14716208027675748,0.0041681802831590176
